id,categories,submission_date,predicted_tag
2506.23975,cs.CV,2025-06-30 15:41:43,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2506.09113,cs.CV,2025-06-10 17:56:11,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2506.08473,cs.LG,2025-06-10 05:59:48,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2506.03542,cs.LG,2025-06-04 03:54:26,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Regularization']"
2506.14384,cs.CV,2025-06-17 10:32:05,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2506.01073,cs.CV,2025-06-01 16:21:48,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2508.00834,cs.CV,2025-06-09 07:09:24,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2507.02466,cs.LG,2025-07-03 09:24:09,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Unsupervised learning', 'Dimensionality reduction and manifold learning']"
2507.22675,cs.CV,2025-07-30 13:37:00,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2507.02169,cs.LG,2025-07-02 21:50:08,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning settings', 'Online learning settings']"
2507.04832,cs.LG,2025-07-07 09:52:56,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Reinforcement learning', 'Inverse reinforcement learning']"
2507.13599,cs.CV,2025-07-18 01:50:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2507.01791,cs.CV,2025-07-02 15:16:30,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Heuristic function construction']"
2507.17988,cs.AI,2025-07-23 23:39:04,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2507.14024,cs.CV,2025-07-18 15:52:39,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2507.02715,cs.LG,2025-07-03 15:31:10,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2508.03728,cs.CL,2025-07-30 07:51:42,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Information extraction']"
2507.18344,cs.RO,2025-07-24 12:17:37,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2507.13620,cs.LG,2025-07-18 03:25:07,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Maximum likelihood modeling']"
2507.03237,cs.CV,2025-07-04 00:56:32,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Tracking']"
2507.21830,cs.AI,2025-07-29 14:08:09,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2507.11405,cs.CL,2025-07-15 15:23:53,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2507.23006,cs.CV,2025-07-30 18:11:55,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2507.05189,cs.CV,2025-07-07 16:47:37,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2507.13085,cs.CV,2025-07-17 12:56:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2507.14533,cs.CV,2025-07-19 08:27:21,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Visual content-based indexing and retrieval']"
2507.00585,cs.CV,2025-07-01 09:06:40,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2507.05673,cs.CV,2025-07-08 04:56:57,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2507.22546,cs.RO,2025-07-30 10:18:44,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Active vision']"
2507.14705,cs.AI,2025-07-19 17:51:25,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2507.10918,cs.CL,2025-07-15 02:19:52,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2507.04999,cs.CV,2025-07-07 13:36:39,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2508.07369,cs.CV,2025-08-10 14:39:18,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2508.17005,cs.CL,2025-08-23 12:24:35,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Planning with abstraction and generalization']"
2508.07251,cs.CV,2025-08-10 09:08:04,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2508.04745,cs.LG,2025-08-06 06:07:24,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Multi-task learning', 'Transfer learning']"
2508.17972,cs.CV,2025-08-25 12:38:26,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2508.04176,cs.CV,2025-08-06 08:02:21,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Structured outputs']"
2508.00380,cs.NE,2025-08-01 07:17:57,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2508.01730,cs.CV,2025-08-03 12:06:47,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2508.20458,cs.NE,2025-08-28 06:11:46,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Heuristic function construction']"
2508.15093,cs.CV,2025-08-20 22:06:13,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2509.00842,cs.CL,2025-08-31 13:24:48,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2508.04297,cs.CV,2025-08-06 10:34:24,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2508.20221,cs.CV,2025-08-27 19:01:47,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Appearance and texture representations']"
2508.12023,cs.CV,2025-08-16 11:58:01,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object recognition']"
2508.05144,cs.LG,2025-08-07 08:25:44,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by classification']"
2509.06981,cs.NE,2025-08-31 18:06:19,"['Computing methodologies', 'Artificial intelligence', 'Planning and scheduling', 'Evolutionary robotics']"
2508.10411,cs.CV,2025-08-14 07:34:56,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Image representations']"
2508.11020,cs.LG,2025-08-14 18:51:34,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2508.14808,cs.LG,2025-08-20 15:58:01,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2508.16207,cs.CV,2025-08-22 08:27:35,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Activity recognition and understanding']"
2508.11976,cs.LG,2025-08-16 08:30:01,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2508.04175,cs.CV,2025-08-06 08:00:27,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene anomaly detection']"
2508.09889,cs.AI,2025-08-13 15:46:25,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2508.04180,cs.LG,2025-08-06 08:05:01,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Spectral methods']"
2508.13669,cs.CV,2025-08-19 09:16:15,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2509.10708,cs.CL,2025-09-12 21:50:39,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2509.04656,cs.CL,2025-09-04 20:57:35,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
2509.14965,cs.CV,2025-09-18 13:55:02,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Bio-inspired approaches', 'Generative and developmental approaches']"
2509.09064,cs.CV,2025-09-11 00:12:59,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Learning in probabilistic graphical models', 'Latent variable models']"
2509.05092,cs.CV,2025-09-05 13:30:49,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Supervised learning', 'Supervised learning by regression']"
2509.03800,cs.CV,2025-09-04 01:28:44,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2509.11680,cs.CV,2025-09-15 08:28:15,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Shape representations']"
2509.11169,cs.CV,2025-09-14 09:04:35,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Reconstruction']"
2509.13136,cs.LG,2025-09-16 14:53:44,"['Computing methodologies', 'Artificial intelligence', 'Search methodologies', 'Continuous space search']"
2509.05954,cs.CV,2025-09-07 07:32:31,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision representations', 'Hierarchical representations']"
2509.15147,cs.LG,2025-09-18 16:54:23,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Neural networks']"
2509.05483,cs.CV,2025-09-05 20:15:43,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', 'Motion capture']"
2509.10739,cs.CL,2025-09-12 22:58:05,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Probabilistic reasoning']"
2509.05764,cs.AI,2025-09-06 16:29:42,"['Computing methodologies', 'Artificial intelligence', 'Distributed artificial intelligence', 'Multi-agent systems']"
2509.06277,cs.CL,2025-09-08 01:56:51,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Learning paradigms', 'Unsupervised learning', 'Motif discovery']"
2509.10257,cs.CV,2025-09-12 13:59:23,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Image and video acquisition', '3D imaging']"
2509.06835,cs.CV,2025-09-08 16:06:41,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Object detection']"
2509.02494,cs.AI,2025-09-02 16:42:18,"['Computing methodologies', 'Artificial intelligence', 'Control methods', 'Computational control theory']"
2509.06291,cs.CV,2025-09-08 02:27:10,"['Computing methodologies', 'Artificial intelligence', 'Computer vision', 'Computer vision problems', 'Scene understanding']"
2509.05818,cs.AI,2025-09-06 19:50:44,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Discourse, dialogue and pragmatics']"
2509.02089,cs.AI,2025-09-02 08:38:52,"['Computing methodologies', 'Artificial intelligence', 'Philosophical/theoretical foundations of artificial intelligence']"
2509.13192,cs.LG,2025-09-16 15:54:15,"['Computing methodologies', 'Artificial intelligence', 'Machine learning', 'Machine learning approaches', 'Feature selection']"
2509.11860,cs.CL,2025-09-15 12:35:14,"['Computing methodologies', 'Artificial intelligence', 'Knowledge representation and reasoning', 'Ontology engineering']"
2509.01277,cs.AI,2025-09-01 09:04:07,"['Computing methodologies', 'Artificial intelligence', 'Natural language processing', 'Natural language generation']"
